content	label
 حسبنا الله  نعم  الوكيل  فيكم في  مجلس  النواب  الحالي  الذي  لا  يمثل  الشعب  الاردني  فهم  غير  ساءلين  عن  الشعب  يبحثون  عن  مناصب  وزاريه  رواتب  خياليه بينما  المواطن  الاردني  طفح  الكيل  معه اصبح  لا  يطيق  الحياه	Negative
 ان  الدين  عند  الله  الاسلام  هذا  هو  الدين  الذي  يجب  ان  يعتنقه كل  انسان  علي  وجه  الارض  وليس  العرب  فقط  اللهم  اهدي  غير  المسلمين  الي  دين  الاسلام	Positive
 ه  انا  من  ناحيتي  هاظ  الانسان  الي  قاعد  بلنص  اقرف  واحد	Negative
 قصه راءعه  ياريت  كل  الرجال  هيك	Positive
 لما  تكثر  عليا  الالتزامات  يصير  كل  اللي  نفسي اسويه استلقي  علي  ظهري  واسولف  لالسماء	Negative
 واثق  من  نفسه الحبيب	Negative
 لا  ياس  مع  الحياه	Positive
 الاردن  كثير  حلواه من  كل  النواحي  .  .  طبيعه  و  معالم  و  اثار	Positive
 جامعه العلوم  والتكنولوجيا  الاردنيه  افضل  من  92.7  %  من  جامعات  العالم  و  98.2  %  من  جامعات  الوطن  العربي  طبقا  لتصنيف  ويب	Positive
 والله  انا  خايف  انو  طخوا  بعد  هاي  الصوره	Negative
 الله  يثبته يا  رب  ويثبتنا نحن  كمان	Positive
 قصدك اخر  ما  توصل  اليه العقل  البشري  من  تفاهات	Negative
 خبر  عاجل  يمنع  لجميع  المجانين  التقدم  الي  سوبر  ستار	Negative
 اللي  لازم  يصير  اضراب  جميع  موظفي  الدواءر  الحكوميه  الخاصه  لمده اسبوع  شوف  بعدها	Negative
 فاهجر  تجد  عوضا  عنما تفارقه	Positive
 لا  تقنتوا  من  رحمه الله  فهي  وسعت  كل  شيء  مهما  عصينا  فلنا رب  كبير  رحيم  ورحمن	Positive
 هذا  معوق  جنه جورج  وسوف	Negative
 حيوان  وكلب  الله  يموتك	Negative
 اكثر  بني  ادم  يعاني  في  الحياه  هو  المغترب  بين  الاردن  والسعوديه  لا  اللي  هنا  فاهين  عليه ولا  اللي  هناك  والكل  ما  بحبو	Negative
 الحمد  لالله  رب  العالمين  علي  عطاه رضا	Positive
 ان  من  صفات  الاسلام  الامانه	Positive
 وادم  علينا يارب  نعمه الامن  والامان  وساءر  بلاد  المسلمين	Negative
 نار  جهنم  تاخدو	Negative
 يا  رب  خد  بيدنا يا  جبرنا يا  جبار  السموات  والارض	Positive
 الحمد  لالله  الحمد  لالله  الحمد  لالله  حمدا  شاكرا  ففضلك ربي	Positive
 ماخاب  من  دعا  الي  الله	Positive
 الله  يوفقكم والله  يجعلكم تفوزون  كلكم معنا قولوا  امين	Positive
 التفاءل  حلو  في  الحياه  بس  الاهم  تكون  عايش  مع  ناس  متفاءلين  مش  تكون  لحالك المتفاءل	Positive
 احسنت  كلام  دقيق  جدا	Positive
 المومين  الي  بعضهم كالبناء  الزي  يشد  بعضه البعض	Positive
 الوفاء  فيي غير  قلبك ما  لقيت	Positive
 سبحانك ربي  اني كنت  من  الضالمين	Positive
 الله  يا  ريت  كنا  في  ذاك  الزمن	Positive
 قريبا  ان  شاء  لالله  تسمع  اخبار  تسركم	Positive
 خبل  معوق	Negative
 اللهم  ارزقنا  الاخلاص  في  القول  العمل  في  السر  العلن  في  الرخاء  الشده  في  العافيه  المرض  عند  الابتلاء	Positive
 كلماتك عذبه	Positive
 والله  نفسي بس  الواحد  بيجي  عليه فترات  ينسي  يعمل  ايه  بجد	Positive
 اللهم  اعنا  علي  ذكرك وشكرك وحسن  عبادهك	Positive
 اوسخ  شي  المناديل	Negative
 ن  مقابله جلاله الملك  عبدالله  مع  قناه  سي  بي  اس  الاميركيه  .  يءرقني تامين  فرص  الحياه  الكريمه  لشباب  الاردن  و  لن  نسمح  لالارهاب  بالعبث  في  الاردن	Negative
 حلمي  اكون  ممثله افلام  دعاره	Negative
 يلعن  ام  الازعاج	Negative
 هذه  البرامج  اللي  تخلف  العاهات  لالفن  الهابط  فن  اليومين  هذا	Negative
 الحمد  لالله  علي  نعمه التي  لا  تحصي  الحمد  لالله  الذي  تكفل  برزقي الحمد  لالله  انه رب  يستحق  الحمد  علي  السراء  الضراء	Positive
 جزيك الله  كل  خير  دكتور  عمرو  ربنا يتقبل  مننا منكم ساءر  الاعمال	Positive
 بنحاول  في  كل  مره نكون  افضل	Positive
 الحمد  لالله  الذي  لا  يحمد  علي  مكره سويه	Positive
 فعلا  مهزله	Negative
 لان  ما  بعتقد  انو  في  هالقد  عاهات  ما  بيعرفوا  انو  صوتهم نشاز  لانو  كتيير  نشاز  وازا  في  رح  تكون  حالات  استثناءيه مو  بهاد  الكم  الكبير	Negative
 يازم  والله  ماعندكم  غير  الكذب  ع  الناس	Negative
 اللهم  اهدنا  ثم  ثبتنا	Positive
 احيانا  يكون  الفشل  دافع  لالنجاح	Positive
 فقد  عجزت  الكلمات	Negative
 سبحانه يهدي  من  يشاء  لا  اله  الا  الله  محمد  رسول  الله	Positive
 ربنا  يقوي  ايمانك	Positive
 بس  مقزز	Negative
 هي  عندها صوت  قوي  بس  لالاسف  الحين  مثل  غيرها	Negative
 يجيز  ارضاع  شرق  اسيا  كلها لكن  قياده المراه  لالسياره  فسق  وفجور	Negative
 مزعج  الي  كثير	Negative
 يارب  اغفر  لي ذنبي  وارزقني  حبك هو  ربنا ممكن  يكره  حد  لو  فضل  يكرر  ذنبه بعد  الاستغفار	Positive
 اظن  انهم حبو  وانجرحوا  وضاعت  عقولهم وما  دخل  قلوبهم الا  اغاني  الجروح  عشان  كذا  حافظينها  وجايين  يقولونها اللهم  لاشماته	Negative
 شباب  صايع  مو  ملاقي  ياكل  مخه فاضي  متخلف  عقليا	Negative
 من  ضحك  عليك وحكالك  صوتك حلو	Negative
 ما  فيها شك	Positive
 ياخي  برنامج  سامج  ساذج	Negative
 صباحكم امل  مشرق  عطا  متجدد  كما  شروق  الشمس	Positive
 امين  يا  رب  انت  شاب  زي  الفل  ما  شاء  الله  عليك	Positive
 الك يوم  يا  ظالم	Negative
 الله  علي  دينا  العظيم	Positive
 مبارك  الفوز	Positive
 ونعم  بالله  من  اختار  قرب  الله  فما  خاب  ابدا  الله  علي  دي  راحه وده شعور  الحمد  لل	Positive
 العالم  العربي  مليان  عاهات	Negative
 يا  رب  رضينا امنا صدقنا فارضينا برضاك عننا اجبر  كسر  قلوبنا هون  علينا	Positive
 من  اهم  مشاكل  التعليم  الجامعي  في  الجامعات  الرسميه  الاردن  ,  مشكله الاعداد  حيث  ان  كل  جامعه متجاوزه السقف  الاستيعابي  لها بالاف  الطلاب	Negative
 والله  الناس  دي  ما  شايله  هم  ابدا  علشان  كده مسخرو  نفسهم او  كرامههم راحت	Negative
 نهايه  مواطن  طفران	Negative
 هو  نحن  خلينا نخلص  ام  هالبرجين  اللي  صرلهم  16  سنه بعدين  بنفكر  نعمل  نووي  سلمي  من  الديسي	Negative
 انته جميل  جدا  ربنا يثبتك واتمني  ان  كل  المسلمين  تكون  اخلاقياتهم في  حياههم العاديه  قدوه ودعواه لكل  غير  المسلمين	Positive
 انت  ما  شفت  النسخه  الاوروبيه  والامريكيه  والماليزيه  من  نفس  البرنامج  فيها بلاوي  اكثر  من  كذا  بس  حنا  العرب  فينا عقده النقص  والتخلف	Negative
 مفيش  اكرم  ولا  ارحم  من  ربنا	Positive
 اللهم  هون  برد  الشتاء  علي  عبادك المستضعفين  في  كل  مكان  ,  اللهم  انزل  دفءك ورحمهك علي  كل  فقير  لا  ماوي  له	Negative
 توكلت  عليك يا  الله	Positive
 افشو  السلام  بينكم	Positive
 نهارك طيب  مبروك	Positive
 لا  يشكي  قله المال  لكنه يشكو  امانه الرجال	Positive
 سبحان  الله  مواقف  لها معني  قيمه فعلا  تعلم  ما  شاء  الله	Positive
 فعلا  احس  في  نفسي دللك	Positive
 ليش  هيك  معجبين  علي  الاردني	Negative
 كل  يوم  اجتماعات  ومناقشات  وتحليلات  ومفاوضات  بشان  سوريه  وكلو  حكي فاضي  وعلاك  مصدي  اذا  ما  في  نيه صادقه مخلصه من  كل  الاطراف  لن  تنتهي  ماساهنا	Negative
 يا  رب  قويني  علي  نفسي يا  رب  تقبل  مننا الله	Positive
 وعلي  الله  قصد  السبيل	Positive
 اللهم  لم  شمل  جميع  المسلمين	Positive
 حقيقه العمل  التطوعي  ,  يساعد  في  القضاء  علي  اوقات  الفراغ  ,  يمنحك خبرات  وتجربه  جديده	Positive
 ستجد  مساعده الله  وعونه لك عندماما تكن  النيه  صادقه	Positive
 ما  شاء  الله  علي  هلتفاءل  الي  عنده	Positive
 اذا  فكرت  مره تخسر  اصحابك يا  ليت  تخسرهم علي  احد  يستاهل  ,  صح  الحياه  تعطيك ميه  حب  بس  الحياه  ما  تهديك اصحاب  مرتين	Negative
 مش  النووي  ان  صار  وما  اظنش  اسراءيل  تسمح  باقامهه بهالسهوله  هو  اللي  بيعني  انو  نحن  متطورين  او  متقدمين	Negative
 سوبر  طقاع  اول  واحد  جايته  زبيريه	Negative
 مءامره  معروفه ضد  الشرفاء  في  هذا  البلد	Negative
 قول  يارب  ادعي  كتير  انك تكره هذه  المعصيه  وربنا كريم	Positive
 اللهم  زيد  المسلمين  وبارك  فيهم	Positive
 اطمءن  يا  قلبي فرزقي لا  ياخذه غيري	Positive
 اسوا  شعب  الله  في  الكوميديا	Negative
 الله  لا  يوفقكم محد  يخاف  علي  من  البرد	Positive
 طموح  الانسان  يدفه لتحقيق  اهدافه يا  رت  شببنا ما  يقولن  فات  الوقت  الله  يوفق  من  يشاء	Positive
 كنت  اشوف  الاجانب  اقول  موسوسين	Negative
 يا  سلام  ما  احلي  ان  يواسي  المسلم  اخاه هذه  هي  اخلاق  الاسلام	Positive
 الله  يتقبل  صلاهنا	Positive
 لا  يعني  الغبي  يدري  انه كاتب  اسمها بالورقه  مايبيلها  ذكاء  تري	Negative
 العرب  مو  بتاع  هي  الشغلات  لاكن  نحن  فاشلين  الله  معطينا كل  متطلبات  التحظر  والتطور  لاكن  نحن  لازقين  بهلتفاهات  ونضن  انو  هي  التحظر	Negative
 حلو  صديق  عمري	Positive
 راءع  ولاجمل  ?  حب  ربنا	Positive
 المغرب  بريء  منك علي  الاقل  اذا  كنت  لهجهنا صعبه فتكلم  باللغه  العربيه	Negative
 ولو  هو  انسان  وعنده احاسيس  ممكن  من  هالموقف  اللي  الكل  يشوفه يتعقد  هالانسان  من  حياهه كلها	Negative
 ماجمل  الحب  الاخوه  في  الله  ان  نخاف  علي  بعضنا حتي  في  علاقهنا مع  ربنا شء  راءع  جدا	Positive
 مش  عاجبو  الوضع  الي  هو  فيه	Negative
 الاردن  كان  افضل  حالا  بمءات  المرات  في  التعليم  و  الصحه  و  الزراعه  و  الاستثمار  .  .  .  التردي  ليس  مرتبط  بالربيع  العربي  بل  قبله بمده عام	Negative
 ان  شاء  الله  ربنا يعينا  علي  فعل  الطاعات	Positive
 بصفحات  الفيزا  علي  جواز  السفر  حاطين  صور  اثار  الاردن  عاساس  هيك  بس  اشوفهم رح  احن  و  ابطل  اسافر	Negative
 ياي  ما  ازكي  هذا  الاكل	Positive
 اللهم  اني اقسمت  عليك بك  ان  تهدي  شباب  المسلمين  وتنور  قلوبهم كما  انعمت  علي  طارق  بنعمه الاسلام	Positive
 والله  عيب  بهدلتو  حالكم	Negative
 من  رافق  وافق	Positive
 بالله  عليك فين  الاناقه  في  الناس  اللي  بتغني  دي	Negative
 اللهم  اهدنا  لكل  عمل  يقربنا اللي  حبك	Positive
 والله  شويه  عبط  الي  بيغنو  والحكام  كمان	Negative
 شعب  لا  يحركه هذا  الظلم  التعدي  علي  كرامهه هو  شعب  لا  يستحق  الحياه	Negative
 انا  انصح  كل  انسان  ان  لايكذب  لان  الكذب  مديه قصير	Positive
 لا  تياسوا  من  روح  الله  ,  الله  تعالي  لا  يعجزه شيء  ,  فكم  من  مريض  شفاه  ,  وكم  من  فقير  اغناه ,  وكم  من  مشرف  علي  الهلاك  نجاه ,  وكم  من  ضال  هديه	Positive
 اي  والله  سوبر	Negative
 البسمه  سر  من  اسرار  الحياه	Positive
 الحمدلله  وربنا يجعلنا من  المداومين  عليها والخاشعين	Positive
 وربي  عاهات  @@مستعصيه@@ه	Negative
 فاشل  فاشله برنامج  فاشل	Negative
 قصه في  غايه  الروعه	Positive
 والله  الحياه  كلها بتخزي  بدونكم	Negative
 حلواه وهي  ساكته اذا  ابتسم  كرهت  شكلها	Negative
 اللهم  باركي  فيه واهدي  كل  مسلم  لطريق  النور	Positive
 الحق  عالحقير  اللي  نزل  المنشور  بجوز  اهله لابسين  منهم ولك لاتنزل  اشي  زي  هيك  يا	Negative
 اتحزن  فان  الله  يدافع  عنك والملاءكه  تستغفر  لك و  المءمنون  يشركونك في  دعاءهم كل  صلاه  و  النبي  صلي  الله  عليه سلم  يشفع  و  القران  يعدك وعدا  حسنا  و  فوق  هذا  رحمه ارحم  الراحمين	Positive
 الحمد  لالله  علي  نعمه العقل  و  سعه  الفهم  و  نضوج  الفكر	Positive
 اذا  شعرت  بشيء  من  حالات  الاحباط  والملل  فجرب  العمل  التطوعي	Positive
 بالله  يا  شباب  وش  رايكم بالاشكال  هذه  هل  تتوقعون  اهلهم كارهينهم  والناس  تجي  لاهاليهم وتقول  لهم حرام  عليكم هذول  من  دمكم	Negative
 شكرا  لالنجمه  الراقيه  كنزه اخبار  النجوم	Positive
 ان  شاء  الله  وربنا يعيننا	Positive
 لقد  اسمعت  لو  ناديت  حيا  .  .  ولكن  لا  حياه  لمن  تنادي  ولو  نارا  نفخت  بها اضاءت  .  ولكن  انت  تنفخ  في  الرماد	Negative
 الله  عليك بجد  رنا  يهدينا كلنا ويهدي  شباب  المسلمين  جميعا  يارب  العالمين	Positive
 حكي  فاضي	Negative
 صباح  الفل  الورد  يا  شيخ  سلمان  عطر  الله  صباحك بذكره شكره حسن  عبادهه	Positive
 اللهم  انا  نعوذ  بك  من  الرياء  النفاق	Positive
 والله  لو  يجمعونهم علي  شاطء  البحر  الميت  ويخلونهم يصرخون  علي  اليهود  ولمده 30  ثانيه  ليهربون  لقبرص  عن  طريق  البحر  سباحه	Negative
 كسم  البرامج  العربيه  متخلفه بنت  شرموطه	Negative
 والله  اول  واحد  سمعهه منهم احسب  سماعتي  خربا  يا  بطني من  الضحك  والله  زاحفين	Negative
 هذا  هو  الحب  الاصيل  الوفي  بكل  معني  الوفاء	Positive
 اهلا  بك  في  دين  الحق  والسلام	Positive
 اللهم  اغفر  لي ما  لا  يعلمون  اجعلني  خيرا  منما يظنون	Positive
 جميله المعاني  المجرده  التي  تنزوي  عند  التطبيق	Positive
 نسيانك صعب  اكيد	Negative
 نحن  نحبك في  الله  ندعو  لك بظهر  الغيب	Positive
 دمك ثقيل	Negative
 يعني  لو  عايزين  يبعوه  بلغواني من  القرف  هاض  يع  يع  يع	Negative
 عيب  يغني  ده  السادات  وده ابن  مره	Negative
 اكاديمي  اللي  خلفت  عاهات  لالفن  المعاق  حاليا  فيزيدون  الطين  بله	Negative
 قول  يا  الله  ده  عنك مش  بعيد  متشلش  هم  ولا  تشعر  بضيق  اقول  يالله  اهديني  ياقلبي  عشان  اتوب  امحي  الذنوب  واهديلي  الطريق	Positive
 يعتبر  الترمس  من  المصادر  الطبيعيه  لفتح  الشهيه  وتقويه  الاجسام  الهزيله  ;  انه غني  بالكالسيوم  والفوسفور  .	Positive
 قل  لي من  تصاحب  اقول  لك من  انت	Positive
 اللهم  لا  تجعلنا من  المنافقين	Positive
 ترتيب  ونظام  منقطع  النظير  في  احدي  مدارس  الاناث  بقطاع  غزه	Positive
 مت  عليهم حيطه  هالانذال  اصحاب  الاجندات  الخاصه  الخارجيه  العميله	Negative
 قمه البلاغه	Positive
 اللهم  انر  قلوب  المسلمين  ايقظهم من  غفلههم	Positive
 الله  لا  يعطي  العافيه  ولا  الصحه  لالاخوان  المفلسين	Negative
 بس  الله  لا  يسامحكم  تلقواها بصحهكم ان  شاء  الله	Negative
 نعم  الوقت  يمر  بسرعه	Positive
 الحق  مش  علي  لجنه التحكيم  الحق  علي  الاغبيه  المشتركين	Negative
 كتير  رخيص  ومقرف	Negative
 والله  ما  في  اشي  مزعلني  الا  انه اسمه محمد	Negative
 صباح  العسل	Positive
 كلام  ذهب	Positive
 يا  مقلب  القلوب  والابصار  ثبت  قلبي علي  دينك	Positive
 جهنم  وباس  المصير	Negative
 وذلك  ليذوقوا  ايران  وسوريا  وشيعههم وبال  امرهم	Negative
 سبحان  الله  له في  خلقه شءون	Positive
 لو  سمحت  لا  تقول  اخبار  مغلوطه  ولا  ابعطيك  انفولو  جيب  رابط  الخبر  وبلاش  تصرف  من  راسك	Negative
 اصدقاء  اوفياء  ونتعلم  منهم	Positive
 مين  هاي  الي  بصوره  وءدامها  كورس	Negative
 فالاول  يصحح  مساري  الثاني  يزيد  من  اصراري	Positive
 النيه  دايما  بتكون  موجوده وربنا المعين	Positive
 بس  الحكام  ماعندهم  ذوق  لالاسف	Negative
 صحيح  الابتسامه  لها تعابير  كثيره	Positive
 بعرف  حكايات  مليانه  عاهات  مثلكم مجانين  يا  صيدات  جورج  وسوف	Negative
 مقاسك غير  مناسب  يا  شريف  مع  نفسك	Negative
 لهل  درجه في  متخلفين  في  الوطن  العربي  ?  ?  ?  ?  ?  ?	Negative
 صباحات  العقول  اليقظه  الهمم  الحييه  المتوثبه	Positive
 اللهم  حسننا حسن  اعمالنا ظاهرا  باطنا لا  تجعلنا نعمل  الالا ما  يرضيك عننا برحمهك يا  ارحم  الراحمين	Positive
 والله  انو  نذل	Negative
 اما  الغبي  اللي  يقلد  جورج  وسوف	Negative
 بارك  الله  لكما وبارك عليكما وجمع  بينكما علي  خير	Positive
 صباح  الخيرات  والعبادات	Positive
 بالله  تسكتوا  خلينا بحالنا بدناش  مشاكل  ايه	Negative
 اللهم  اتم  علينا مكارم  الاخلاق	Positive
 جزيك الله  خيرا  ياستاذ  مصطفي  علي  ماتبثه  في  انفسنا ربنا يكثر  من  امثالك	Positive
 واسال  الله  من  اثواب  رحمهه سترا  جميلا  علي  الزلات  مشتملا  وان  ييسر  لي سعيا  اكون  به مستبشرا  جذلا  لا  باسرا  وجلا	Positive
 يا  ظالم  الك يومك	Negative
 من  جد  وجد  و  من  سار  علي  الدرب  حصد	Positive
 اللهم  نسالك السلامه  من  مثل  هذه  الخيبه	Positive
 اني كومه من  القلق  والرجفه  اكثر  من  كوني  انسان	Negative
 شو  هاد  البرنامج  معقول  عرضواه علي  القنوات	Negative
 اللهم  قونا  علي  نفوسنا الضعيفه	Positive
 بدك الصراحه  بدون  زعل  جهنم  الزبانيه  من  الملاءكه  تنتظرك تموت  لتشرب  من  فروج  المومسات  صديد  اهل  النار  ان  شاء  الله  يا  اوباش  سوريا	Negative
 غبي  انتا  اشي  الصوت  هاد  بتشبهو  بجورج  وسوف	Negative
 الذي  طبعه راءع  ما  يمكن  ان  يتغير  راح  يبقه راءع	Positive
 ادعي  من  الله  ان  يقوني علي  طاعهه	Positive
 صرفات  تجعلك زوجه نكديه بجداره	Negative
 اللهم  اصلح  نفوسنا لما  يرضيك عنها	Positive
 احلي  اشي  الواحد  يوكل  بدون  ما  يطبخ	Positive
 عمرتنا كانت  مميزه جدا  وراءعه	Positive
 سالت  اصحابي ف  هذا  المجال  و  حكولي  غير  هيك  .  الموضوع  مكلف  .  الكل  باكد  انه الحل  لوضع  الاردن  الحرج  هو  طاقه نوويه	Negative
 هذا  ليس  مضحك  بل  مخزي  يا  لالخزي  العار	Negative
 الله  اكبر  شو  هيدا  اكل  الرجال	Negative
 شو  هاض  المنشور  الوسخ	Negative
 و  مفيش  احلي  من  قضاء  ربنا	Positive
 وين  الماء  كل  يوم  الميه مقطوعه	Negative
 الحمد  لالله  الذي  نصرنا نصرا  مبين	Positive
 انا  متشاءم  رح  اضل  متشاءم  حتي  ينزلوا  البنزين	Negative
 وجه  حسن  وضحكه تفتح  النفس  وعيون  خلابه	Positive
 ما  اجمل  الكلام  والاروع  ان  نطبقه	Positive
 اللهم  اجعلنا  من  يتمتعون  بروح  و  ريحان  و  جنه النعيم  من  الرحمن  صباحكم قطرات  من  ندي  الازهار	Positive
 فعلا  الطاقه  الشمسيه  هي  البديل  ليست  النوويه  لان  حتي  الدول  المتقدمه  صارت  تتخلص  من  النووي  تتجه  لالطاقه  البديله  خصوصا  نحن  الاردن  بلد  مشمس  عالطول  السنه  الكلفه  ما  اتوقع  اكثر  من  الطاقه  النوويه	Negative
 سبحان  الله  ان  الله  يرزق  الدوده  في  جوف  البحر	Positive
 اه  لو  لا  القران  لقلت  ان  انكر  الاصوات  لهذه  الاصوات	Negative
 لو  حد  يا  جماعه يعرف  طبيب  اذن  يدلني ولا  شكلي  هارميهم  خلاص  باظو	Negative
 ثكلتك  امك	Negative
 عنجد  بخزي  شو  هاد  علي  حساب  ازياء  طلع  باله	Negative
 رب  فعل  صغير  يستعظمه غيرك خاصه ان  كنت  تمثل  الاسلام	Positive
 الباقيين  سخافه سماجه	Negative
 ياخساره  العروبه  فيك	Negative
 شو  هالمنشور  الوسخ	Negative
 يلعن  ابو  التخلف  والغباء  والبياخه	Negative
 طبعا  اكيد  والف	Positive
 اقرفني  والله	Negative
 لقد  اتحفتمنا بلجواكم لجيبتنا  التي  انفجرت  بفضلكم الفاسدين  يتنعمون  باموالنا فهل  اصبح  فاسدا  لاعيش	Negative
 ولا  جورج  في  الزمنات  بس  حرام  يفضحواهم	Negative
 فشلواه مره صدق  انهم دلوخ	Negative
 كل  سنه وانتم  طيبين	Positive
 اللهم  اجعلني  خيرا  منما يظنون  اغفر  لي ما  لا  يعلمون	Positive
 مش  باين  منيح  ليش  عم  تكذبو	Negative
 ناس  مطفره  من  الاخر	Negative
 ما  في  داعي  لمصايب  جديده لالبشر  ولالبيءه	Negative
 فعلا  زي  ما  حكي  اخر  شي  مهزله  وانا  مهزله  اللي  ضيعت  وقتي  اشوف  هيك  مسخره فعلا  اني مسخره	Negative
 بالمناسبه  انا  مءدب  جدا  ,  لا  احتسي  الكحول  ولا  ابحث  عن  علاقات  مشبوه	Positive
 اخبار  مسخره	Negative
 حسبي الله  عليكم الله  بحاسبكم علي  كل  حد  بينفتن  بسلبكم الله  لا  يسامحكم	Negative
 حسيت  كله تمثيل  وسخافه غباء	Negative
 فوق  من  اللي  انت  فيه ربك دايما  جمبك  لو  ناديتو  هتلاقيه  جايز  ده  اختبار  ركز  فالاجابه  وقول  يارب  وخد  قرار	Positive
 يعني  يجبون  كم  واحد  يعطونهم فلوس  ويجون  يستهبلوا  عندهم عشان  يحركون  البرنامج	Negative
 تبارك  الرحمن  اللهم  زد  فينا وبارك لنا يارحم  الرحمين	Positive
 اللهم  اغننا بحلالك عن  حرامك اغننا بفضلك عمنمن سويك	Positive
 جزيك الله  كل  خير  بسمه امل  راءعه وشيقه جد	Positive
 اللهم  لا  تحرم  احد  من  هذه  النعمه	Positive
 بعد  عقود  مرض  الكلب  واستبشرنا نحن  الشعب  اخيرا  مات  الكلب  واصبح  ابن  الكلب  رءيسا  بالاجماع	Negative
 دمرني النصاني  هودعيك  يربي  بطني	Negative
 الزعل  بدايه الطريق  لالامراض	Negative
 الله  يرحمنا برحمهه	Positive
 فشرت  عين  الشيعه  والله  بنحرقهم  حر	Negative
 صباحك ورد  ياسمين  معطرين  بنسمات  من  الجنه  يا  شيخنا الجليل  حفظك الله  من  كل  سوء  نحبك في  الله	Positive
 الله  اكبر  والعزه  لالسلام	Positive
 صباح  النور  السرور  الورد  المنثور	Positive
 يا  غبي  كوادر  الاخوان  المسلمين  في  كل  بقعه من  هالارض	Negative
 عوام  الشيعه  بين  ساذج  ومغفل  وجاهل  ومتجاهل  ولا  يمكن  لعاقل  ان  يظن  ان  عباده الله  تكون  ببان  تقضي  حياهك بين  لطم  ولعن  وتباكي	Negative
 يارب  توب  علينا وساعدنا نتوب  وبصرنا بعيوبنا لان  ساعات  كتير  بننسه	Positive
 ما  في  احلي  من  التفاءل  الواحد  بعيش  مرتاح	Positive
 ارحمونا  من  الجوكر	Negative
 الحل  الوحيد  حب  الله  ورسوله وطاعههم	Positive
 كلهم معندهمش  احساس	Negative
 اللهم  ارضنا و  ارضي  علينا	Positive
 اخر  واحد  مهستر	Negative
 حلو  .  .  .  نفس  العرطه  سمعناها قبل  4  سنين  .  .  .  طيب  تصرف  وسوبديلك  اشي  يرفع  اقتصاد  البلد	Negative
 نفسي اروح  عمره واشوف  الكعبه	Positive
 نرجو  من  الله  ان  يتقبل  صلاتنا رغم  ما  تمر  به بلدنا من  ازمه صار  الواحد  خايف  علي  نفسه مستعجل  بصلاته انا  كلما  صليت  اعتبرها صلاه  مودع  فيخشع  قلبي تدمع  عيناي	Positive
 لي جماعه الاخوان  الخسيسه  كيف  بدكو  الوطن  يتصلح  وانتو  قسمتوه  لفريقيين  كل  واحد  منكم اخدنا  لمطرح  ومش  عارفين  واصليين  لوين	Negative
 رءيس  مو  عارف  يحكي  حرف  الاس  روح  تخيب  ولك يلعنها انيسه علي  هيك  جحش  خلفتو	Negative
 هاي  اخلاق  خليلنا الحبيب	Positive
 ومن  احسن  قولاممن  دعالي  وعمل  صالحاووقال  اني من  المسلمين	Positive
 الله  يلعن  امك وش  ها  القرف	Negative
 تماما  اللهم  لا  تحرمنا  الصدق  في  الكلام	Positive
 ملاحظه الكبسه  ما  بتكهرب  والله	Negative
 شاهد  تحرش  جماعي  بسيده تحمل  طفلها علي  كورنيش	Negative
 اما  وهابيهك فحدث  ولا  حرج  الناس  يقادون  الي  المساجد  غصبا  ويجلدون  كالابقار  ان  هم  ابوا	Negative
 القلب  الذي  يءمن  بالله  لا  يياس  ابدا  انه يسير  نحو  النور  وا  لا  مل  .  .  والحياه  .  .	Positive
 وزير  التعليم  العالي  :  لا  زياده  لالدعم  المالي  لالجامعات  خلال  السنوات  الثلاث  المقبله	Negative
 الله  يرزقها كل  مشتهي  يا  رب	Positive
 مات  في  القريه  قردا  فاسترحنا  من  اذيه خلف  الملعون  عجوزا  فاق  في  الخرف  اباه	Negative
 اكيد  لا  في  عندك ناس  بتفهم  ووفي  ناس  عند  الاجانب  ما  بتفهم	Negative
 لا  تخسر  قيمهك بكلمه ,  ولا  تفقد  احترامك بزله ,  ولا  تجعل  همك في  الدنيا  هو  حب  الناس  لك ,  فالناس  قلوبهم متقلبه قد  تحبك  اليوم  و  تكرهك غدا	Positive
 الله  يلعن  الي  علمكم التطور  يا  متخلفين  يا  رجعيين	Negative
 صباحك مبروك  عدوك مهلواك	Positive
 اللهم  ارزقنا  الصدق  في  طلب  الاخلاص  والاخلاص  في  طلب  الصدق  واجمع  لنا بينهما بعفوك وقدرهك يا  الله	Positive
 كثر  الكلام  في  هذان  الموضوعين  ولم  يتحقق  علي  الواقع  شي  اصبح  المواطن  يتبع  سراب	Negative
 ونشوف  اغلي  الاحبه  في  الروضه  الرحيبه	Positive
 اصواتهم مع  التوتر  خربت	Negative
 زهايمر  وخرف  وحبتين  كبتاجون	Negative
 الله  الله  الله  يحفظك يا  مملكه الانسانيه  لم  تقتصر  مساعده السوريين  في  الاردن  علي  المعونات  الغذاييه  او  الطبيه  بل  حتي  شنط  مدارس  الاطفال  بكل  شي	Positive
 بيه  الزناخه	Negative
 تضرب  منك لعدوله	Negative
 اللهم  قو  ايماننا لنكون  اصحاب  عزيمه  قرار	Positive
 انا  بحب  كل  الناس  بتمنالهم  الخير	Positive
 مثل  الاميره  من  حواليها حرس  تمشي  دلع  و  من  الترف  @@متعاليه@@ه ما  كل  خيال  يروض  له فرس  مهره اصيله من  حلاها غاليه	Positive
 صباح  @@ملءه@@ه الخيرات  المسرات	Positive
